datetime,A_Leq,A_L10,A_L95,C_Leq,C_L10,C_L95,source_file,noise_class
2013-03-22 03:35:00,55.59,59.6,49.8,65.22,70.26,56.31,DCC-NOISE-001003-2013-03-22T00-00-00.txt,0
2013-01-25 07:45:00,59.09,62.39,53.75,61.9,64.98,57.79,DCC-NOISE-001014-2013-01-25T00-00-00.txt,0
2013-07-03 12:35:00,56.73,59.34,52.75,61.21,64.24,57.37,DCC-NOISE-001003-2013-07-03T00-00-00.txt,0
2013-10-16 07:42:00,59.89,63.47,55.67,63.13,67.2,58.21,DCC-NOISE-001003-2013-10-16T00-00-00.txt,0
2013-04-29 21:20:00,64.46,73.76,52.06,64.58,72.29,55.09,DCC-NOISE-001003-2013-04-29T00-00-00.txt,1
2013-01-11 11:33:00,58.58,62.23,51.86,62.08,65.23,56.3,DCC-NOISE-001003-2013-01-11T00-00-00.txt,0
2013-11-13 20:36:00,60.22,62.86,55.3,63.38,66.13,58.28,DCC-NOISE-001003-2013-11-13T00-00-00.txt,0
2013-06-07 18:05:00,66.47,70.13,60.39,65.86,69.18,60.65,DCC-NOISE-001003-2013-06-07T00-00-00.txt,1
2013-10-15 02:21:00,44.78,51.37,39.6,48.68,53.62,44.92,DCC-NOISE-001003-2013-10-15T00-00-00.txt,0
2013-04-16 11:30:00,66.52,68.95,62.83,75.61,78.13,70.32,DCC-NOISE-001003-2013-04-16T00-00-00.txt,1
2013-04-11 08:45:00,61.39,65.13,54.53,66.47,73.25,57.91,DCC-NOISE-001003-2013-04-11T00-00-00.txt,0
2013-01-13 14:41:00,63.49,67.34,59.04,65.92,69.54,61.66,DCC-NOISE-001003-2013-01-13T00-00-00.txt,1
2013-07-02 13:25:00,64.12,67.87,53.64,65.56,67.76,59.12,DCC-NOISE-001003-2013-07-02T00-00-00.txt,1
2013-01-25 08:15:00,58.29,61.99,51.9,61.94,64.61,56.17,DCC-NOISE-001014-2013-01-25T00-00-00.txt,0
2013-03-02 18:30:00,63.24,70.02,50.98,63.79,68.9,55.79,DCC-NOISE-001003-2013-03-02T00-00-00.txt,1
2013-03-30 19:30:00,70.38,72.17,67.69,69.14,70.83,66.52,DCC-NOISE-001003-2013-03-30T00-00-00.txt,1
2013-12-06 19:10:00,61.01,63.35,57.12,63.57,65.64,60.72,DCC-NOISE-001003-2013-12-06T14-40-00.txt,0
2013-03-21 11:15:00,64.93,66.7,57.96,70.12,72.36,64.6,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-03-10 14:50:00,62.08,64.81,58.11,67.54,72.93,61.84,DCC-NOISE-001003-2013-03-10T00-00-00.txt,0
2013-01-16 14:46:00,64.17,64.01,53.05,65.53,65.68,56.43,DCC-NOISE-001003-2013-01-16T00-00-00.txt,1
2013-03-21 13:55:00,73.45,75.3,70.9,76.87,78.97,74.82,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-08-16 14:05:00,56.35,59.25,50.96,60.79,63.68,55.8,DCC-NOISE-001003-2013-08-16T00-00-00.txt,0
2013-04-18 12:30:00,62.63,64.52,58.58,69.91,74.21,62.63,DCC-NOISE-001003-2013-04-18T00-00-00.txt,0
2013-09-11 09:45:00,58.78,62.07,53.93,64.24,68.75,58.81,DCC-NOISE-001003-2013-09-11T00-00-00.txt,0
2013-03-26 15:50:00,58.75,61.78,54.57,62.44,65.24,58.32,DCC-NOISE-001003-2013-03-26T00-00-00.txt,0
2013-12-16 10:15:00,60.74,63.68,56.85,64.61,67.79,60.54,DCC-NOISE-001003-2013-12-16T00-00-00.txt,0
2013-03-21 11:20:00,68.54,70.49,64.32,72.13,74.14,68.14,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-04-09 12:20:00,64.6,67.29,58.69,71.7,74.5,67.04,DCC-NOISE-001003-2013-04-09T00-00-00.txt,1
2013-01-29 17:55:00,60.95,63.71,56.48,66.71,71.22,60.56,DCC-NOISE-001014-2013-01-29T00-00-00.txt,0
2013-11-24 19:21:00,57.03,60.98,51.22,59.57,63.08,54.4,DCC-NOISE-001003-2013-11-24T00-00-00.txt,0
2013-03-14 11:25:00,72.31,81.42,60.69,77.12,85.75,66.87,DCC-NOISE-001003-2013-03-14T00-00-00.txt,1
2013-01-07 15:30:00,60.93,63.31,56.5,63.99,66.23,60.11,DCC-NOISE-001003-2013-01-07T00-00-00.txt,0
2013-01-30 10:10:00,65.43,67.9,58.04,75.37,82.66,63.7,DCC-NOISE-001014-2013-01-30T00-00-00.txt,1
2013-04-04 09:25:00,58.44,61.63,53.44,62.21,65.19,57.4,DCC-NOISE-001003-2013-04-04T00-00-00.txt,0
2013-04-02 13:05:00,61.96,65.91,56.59,63.1,65.7,59.11,DCC-NOISE-001003-2013-04-02T00-00-00.txt,0
2013-06-20 08:40:00,66.41,71.96,56.48,72.47,78.04,63.86,DCC-NOISE-001003-2013-06-20T00-00-00.txt,1
2013-01-14 09:16:00,61.64,63.82,58.44,64.72,66.64,61.62,DCC-NOISE-001003-2013-01-14T00-00-00.txt,0
2013-01-31 15:20:00,64.94,67.53,60.2,73.2,79.95,63.64,DCC-NOISE-001014-2013-01-31T00-00-00.txt,1
2013-11-18 12:07:00,67.97,69.14,66.09,67.55,69.06,65.33,DCC-NOISE-001003-2013-11-18T00-00-00.txt,1
2013-12-07 12:22:00,63.65,65.38,60.95,64.51,66.34,61.98,DCC-NOISE-001003-2013-12-07T00-02-00.txt,1
2013-04-18 16:30:00,63.61,67.94,56.8,73.13,81.27,61.61,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-12-13 12:52:00,60.6,62.39,57.96,62.91,64.43,59.89,DCC-NOISE-001003-2013-12-13T00-02-00.txt,0
2013-11-19 17:16:00,59.73,61.78,56.97,63.63,65.76,60.91,DCC-NOISE-001003-2013-11-19T00-00-00.txt,0
2013-04-18 02:15:00,63.98,68.8,55.58,73.39,79.99,60.81,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-11-06 10:17:00,58.55,61.41,54.42,61.42,63.8,57.7,DCC-NOISE-001003-2013-11-06T00-00-00.txt,0
2013-12-20 21:15:00,64.73,67.14,61.02,70.0,74.92,64.11,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-06-11 14:20:00,67.12,73.34,58.38,73.77,79.24,64.89,DCC-NOISE-001003-2013-06-11T00-00-00.txt,1
2013-05-06 13:45:00,65.75,71.38,53.22,65.56,70.26,55.79,DCC-NOISE-001003-2013-05-06T00-00-00.txt,1
2013-08-29 16:00:00,55.74,58.31,51.28,60.38,62.55,56.28,DCC-NOISE-001003-2013-08-29T00-00-00.txt,0
2013-01-28 11:05:00,62.26,64.62,58.01,72.2,78.3,63.25,DCC-NOISE-001014-2013-01-28T00-00-00.txt,0
2013-06-18 11:35:00,56.3,60.25,49.85,60.7,63.99,55.02,DCC-NOISE-001003-2013-06-18T00-00-00.txt,0
2013-12-05 08:47:00,65.18,69.81,59.9,75.28,82.05,65.7,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-04-07 09:25:00,69.36,72.79,63.95,70.28,73.67,65.03,DCC-NOISE-001003-2013-04-07T00-00-00.txt,1
2013-09-21 08:10:00,53.68,58.04,48.64,57.79,62.03,51.81,DCC-NOISE-001003-2013-09-21T00-00-00.txt,0
2013-01-14 11:31:00,63.12,63.51,55.49,65.2,66.19,58.97,DCC-NOISE-001003-2013-01-14T00-00-00.txt,1
2013-04-26 17:25:00,60.61,63.11,57.07,65.22,69.33,60.77,DCC-NOISE-001003-2013-04-26T00-00-00.txt,0
2013-10-27 00:30:00,55.04,58.69,49.48,57.01,60.4,51.46,DCC-NOISE-001003-2013-10-27T00-00-00.txt,0
2013-07-09 10:20:00,53.53,57.11,46.67,58.48,61.44,53.57,DCC-NOISE-001003-2013-07-09T00-00-00.txt,0
2013-08-23 04:55:00,46.61,53.16,38.48,49.3,54.91,43.84,DCC-NOISE-001003-2013-08-23T00-00-00.txt,0
2013-01-30 16:55:00,61.53,63.49,56.87,66.11,69.73,61.71,DCC-NOISE-001014-2013-01-30T00-00-00.txt,0
2013-02-12 20:10:00,58.0,61.48,51.4,61.16,63.81,55.69,DCC-NOISE-001014-2013-02-12T00-00-00.txt,0
2013-04-14 06:00:00,60.76,66.99,47.43,60.83,65.79,51.11,DCC-NOISE-001003-2013-04-14T00-00-00.txt,0
2013-12-28 00:45:00,53.82,59.02,47.51,57.02,60.81,50.45,DCC-NOISE-001003-2013-12-28T00-00-00.txt,0
2013-02-27 06:45:00,55.0,59.62,47.35,57.46,62.07,49.58,DCC-NOISE-001003-2013-02-27T00-00-00.txt,0
2013-01-31 14:45:00,73.82,75.71,71.28,73.55,75.63,70.7,DCC-NOISE-001014-2013-01-31T00-00-00.txt,1
2013-05-09 18:45:00,63.88,69.79,57.82,68.1,74.46,61.43,DCC-NOISE-001003-2013-05-09T00-00-00.txt,1
2013-01-17 22:21:00,63.07,70.67,50.24,68.59,76.32,54.77,DCC-NOISE-001003-2013-01-17T00-00-00.txt,1
2013-01-28 15:20:00,63.52,65.44,59.34,71.09,76.23,64.03,DCC-NOISE-001014-2013-01-28T00-00-00.txt,1
2013-01-18 14:31:00,61.44,63.86,57.48,64.56,67.19,60.43,DCC-NOISE-001003-2013-01-18T00-00-00.txt,0
2013-03-21 14:10:00,67.24,69.62,62.78,71.02,74.17,66.85,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-01-04 14:00:00,59.16,61.84,55.26,63.39,66.03,59.07,DCC-NOISE-001003-2013-01-04T00-00-00.txt,0
2013-07-17 06:45:00,53.14,56.97,47.47,56.69,60.03,51.2,DCC-NOISE-001003-2013-07-17T00-00-00.txt,0
2013-02-08 08:20:00,60.91,62.48,59.3,65.59,66.92,63.01,DCC-NOISE-001014-2013-02-08T00-00-00.txt,0
2013-12-09 11:37:00,60.33,62.97,54.81,63.09,65.51,58.19,DCC-NOISE-001003-2013-12-09T00-02-00.txt,0
2013-08-24 15:05:00,56.09,59.32,50.59,60.32,63.79,54.27,DCC-NOISE-001003-2013-08-24T00-00-00.txt,0
2013-06-11 14:30:00,66.02,72.39,58.06,73.28,78.94,64.62,DCC-NOISE-001003-2013-06-11T00-00-00.txt,1
2013-04-23 11:50:00,63.46,67.0,55.65,68.63,71.89,60.15,DCC-NOISE-001003-2013-04-23T00-00-00.txt,1
2013-04-22 14:40:00,61.37,65.52,56.37,70.8,76.6,61.61,DCC-NOISE-001003-2013-04-22T00-00-00.txt,0
2013-01-10 14:15:00,60.73,63.08,56.01,63.42,65.71,58.83,DCC-NOISE-001003-2013-01-10T00-00-00.txt,0
2013-04-29 11:35:00,64.86,69.28,58.84,70.3,76.18,64.16,DCC-NOISE-001003-2013-04-29T00-00-00.txt,1
2013-12-24 00:50:00,64.43,67.69,57.8,73.23,78.71,62.33,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-12-24 16:55:00,61.72,64.59,57.83,64.57,67.58,60.01,DCC-NOISE-001003-2013-12-24T00-00-00.txt,0
2013-09-01 15:30:00,63.55,66.82,52.84,64.94,67.85,56.48,DCC-NOISE-001003-2013-09-01T00-00-00.txt,1
2013-06-15 03:55:00,52.13,57.39,45.49,53.61,58.68,47.96,DCC-NOISE-001003-2013-06-15T00-00-00.txt,0
2013-08-18 13:20:00,72.6,77.91,61.76,74.41,79.26,64.0,DCC-NOISE-001003-2013-08-18T00-00-00.txt,1
2013-03-21 10:25:00,65.58,72.37,58.05,68.8,75.19,62.49,DCC-NOISE-001003-2013-03-21T00-00-00.txt,1
2013-01-17 23:46:00,62.17,69.2,47.27,67.96,74.91,52.75,DCC-NOISE-001003-2013-01-17T00-00-00.txt,0
2013-12-02 06:47:00,55.32,58.41,51.26,58.47,62.0,54.59,DCC-NOISE-001003-2013-12-02T00-00-00.txt,0
2013-07-05 10:35:00,64.19,69.61,57.65,69.24,74.75,61.8,DCC-NOISE-001003-2013-07-05T00-00-00.txt,1
2013-03-10 08:20:00,56.51,60.36,50.53,60.09,63.84,53.6,DCC-NOISE-001003-2013-03-10T00-00-00.txt,0
2013-11-13 15:56:00,60.7,63.78,56.36,64.54,67.96,59.72,DCC-NOISE-001003-2013-11-13T00-00-00.txt,0
2013-11-02 00:55:00,60.95,65.51,51.1,64.92,68.29,54.12,DCC-NOISE-001003-2013-11-02T00-00-00.txt,0
2013-01-17 21:11:00,65.04,72.13,52.52,70.34,78.26,57.34,DCC-NOISE-001003-2013-01-17T00-00-00.txt,1
2013-05-17 06:50:00,69.2,78.51,54.02,68.95,77.29,57.23,DCC-NOISE-001003-2013-05-17T00-00-00.txt,1
2013-12-04 23:47:00,54.58,58.58,49.75,57.55,60.51,53.28,DCC-NOISE-001003-2013-12-04T00-00-00.txt,0
2013-12-18 16:25:00,65.05,67.55,60.71,71.66,77.13,63.61,DCC-NOISE-001003-2013-12-18T00-00-00.txt,1
2013-12-11 07:17:00,56.31,60.07,49.85,59.66,63.02,54.24,DCC-NOISE-001003-2013-12-11T00-02-00.txt,0
2013-03-22 14:15:00,64.32,66.46,60.73,66.1,68.61,61.78,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-12-30 14:45:00,63.9,65.4,61.78,65.41,67.93,62.32,DCC-NOISE-001003-2013-12-30T00-00-00.txt,1
2013-01-18 08:01:00,63.77,68.09,57.4,68.49,73.58,60.97,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-03-06 19:55:00,57.62,62.09,50.85,60.39,64.01,54.0,DCC-NOISE-001003-2013-03-06T00-00-00.txt,0
2013-11-26 14:16:00,69.31,74.3,61.51,75.41,79.88,67.53,DCC-NOISE-001003-2013-11-26T00-00-00.txt,1
2013-10-24 05:36:00,51.51,56.02,45.18,54.19,58.79,49.1,DCC-NOISE-001003-2013-10-24T00-00-00.txt,0
2013-03-23 07:45:00,57.27,61.72,50.06,58.5,62.4,52.07,DCC-NOISE-001003-2013-03-23T00-00-00.txt,0
2013-02-22 09:10:00,59.7,61.81,55.97,62.33,64.23,58.94,DCC-NOISE-001003-2013-02-22T00-00-00.txt,0
2013-01-24 18:06:00,58.97,62.34,54.39,63.09,65.32,58.87,DCC-NOISE-001014-2013-01-24T00-00-00.txt,0
2013-03-21 00:20:00,49.99,56.7,42.54,52.2,57.74,46.44,DCC-NOISE-001003-2013-03-21T00-00-00.txt,0
2013-11-18 19:17:00,61.16,63.41,58.0,63.84,65.74,61.15,DCC-NOISE-001003-2013-11-18T00-00-00.txt,0
2013-09-26 08:56:00,56.16,59.19,52.39,60.31,62.62,57.18,DCC-NOISE-001003-2013-09-26T00-00-00.txt,0
2013-03-11 09:00:00,61.93,65.29,57.76,67.6,72.61,62.13,DCC-NOISE-001003-2013-03-11T00-00-00.txt,0
2013-05-30 08:40:00,73.24,79.93,62.34,79.13,85.84,69.47,DCC-NOISE-001003-2013-05-30T00-00-00.txt,1
2013-03-07 12:15:00,59.37,61.86,55.31,61.97,64.25,59.02,DCC-NOISE-001003-2013-03-07T00-00-00.txt,0
2013-12-29 05:02:00,51.26,55.74,46.57,54.72,58.38,49.9,DCC-NOISE-001003-2013-12-29T00-02-00.txt,0
2013-03-04 19:15:00,55.79,59.06,49.44,59.66,62.75,52.91,DCC-NOISE-001003-2013-03-04T00-00-00.txt,0
2013-04-18 16:15:00,63.15,67.37,57.74,72.9,78.87,63.48,DCC-NOISE-001003-2013-04-18T00-00-00.txt,1
2013-08-14 17:05:00,55.84,58.34,50.54,60.05,62.32,55.48,DCC-NOISE-001003-2013-08-14T00-00-00.txt,0
2013-03-27 09:15:00,60.56,63.12,55.98,62.66,65.07,58.41,DCC-NOISE-001003-2013-03-27T00-00-00.txt,0
2013-02-05 18:05:00,60.59,62.57,56.95,65.2,67.36,61.37,DCC-NOISE-001014-2013-02-05T00-00-00.txt,0
2013-02-01 15:05:00,60.7,62.38,57.39,65.16,67.56,61.56,DCC-NOISE-001014-2013-02-01T00-00-00.txt,0
2013-05-31 03:35:00,52.13,57.5,44.94,54.31,59.12,48.89,DCC-NOISE-001003-2013-05-31T00-00-00.txt,0
2013-10-09 22:56:00,55.94,59.79,51.29,58.4,61.86,53.98,DCC-NOISE-001003-2013-10-09T00-00-00.txt,0
2013-10-01 19:37:00,57.56,61.09,52.27,60.18,62.75,55.88,DCC-NOISE-001003-2013-10-01T00-00-00.txt,0
2013-12-13 01:32:00,50.88,55.57,43.24,54.33,58.46,47.44,DCC-NOISE-001003-2013-12-13T00-02-00.txt,0
2013-04-23 18:05:00,71.78,73.25,69.77,70.64,72.13,68.67,DCC-NOISE-001003-2013-04-23T00-00-00.txt,1
2013-05-12 19:35:00,60.37,62.59,57.22,64.24,67.08,59.52,DCC-NOISE-001003-2013-05-12T00-00-00.txt,0
2013-02-21 12:25:00,57.67,60.96,51.54,62.82,65.3,57.32,DCC-NOISE-001003-2013-02-21T00-00-00.txt,0
2013-01-18 03:06:00,68.82,77.86,48.54,74.29,82.95,55.66,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-02-28 14:20:00,61.47,63.29,59.59,65.65,66.89,64.36,DCC-NOISE-001003-2013-02-28T00-00-00.txt,0
2013-01-03 02:30:00,45.58,48.68,41.57,53.1,58.37,46.52,DCC-NOISE-001003-2013-01-03T00-00-00.txt,0
2013-07-29 15:20:00,64.38,70.01,53.04,64.95,69.67,56.06,DCC-NOISE-001003-2013-07-29T00-00-00.txt,1
2013-02-07 15:20:00,63.35,65.96,59.49,68.14,72.11,62.76,DCC-NOISE-001014-2013-02-07T00-00-00.txt,1
2013-03-31 22:40:00,55.46,59.93,48.25,59.53,63.26,51.56,DCC-NOISE-001003-2013-03-31T00-00-00.txt,0
2013-05-03 09:25:00,72.15,73.97,69.33,71.08,72.71,68.58,DCC-NOISE-001003-2013-05-03T00-00-00.txt,1
2013-05-21 20:25:00,65.58,69.42,60.48,67.9,70.59,64.04,DCC-NOISE-001003-2013-05-21T00-00-00.txt,1
2013-05-18 02:30:00,79.28,83.33,66.16,81.48,85.74,68.47,DCC-NOISE-001003-2013-05-18T00-00-00.txt,1
2013-03-22 13:20:00,64.6,66.96,60.65,65.74,67.83,62.44,DCC-NOISE-001003-2013-03-22T00-00-00.txt,1
2013-08-09 07:20:00,57.63,60.57,53.31,60.82,63.44,56.87,DCC-NOISE-001003-2013-08-09T00-00-00.txt,0
2013-02-01 14:00:00,60.7,62.66,57.99,64.87,67.22,61.73,DCC-NOISE-001014-2013-02-01T00-00-00.txt,0
2013-09-25 10:31:00,65.48,68.45,48.98,70.38,73.53,55.07,DCC-NOISE-001003-2013-09-25T00-00-00.txt,1
2013-12-27 18:42:00,66.87,71.48,60.99,76.95,82.83,65.74,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-07-05 18:25:00,54.33,57.78,48.71,59.22,61.22,54.57,DCC-NOISE-001003-2013-07-05T00-00-00.txt,0
2013-05-21 10:30:00,65.65,74.12,52.53,70.79,79.66,56.21,DCC-NOISE-001003-2013-05-21T00-00-00.txt,1
2013-08-05 20:00:00,54.89,58.6,50.37,59.46,61.77,55.05,DCC-NOISE-001003-2013-08-05T00-00-00.txt,0
2013-06-10 23:50:00,53.16,59.35,43.74,56.46,62.45,45.19,DCC-NOISE-001003-2013-06-10T00-00-00.txt,0
2013-03-26 16:40:00,61.5,63.6,57.72,63.01,65.55,59.38,DCC-NOISE-001003-2013-03-26T00-00-00.txt,0
2013-11-02 21:02:00,62.91,63.72,56.62,65.38,69.16,59.08,DCC-NOISE-001003-2013-11-02T00-00-00.txt,0
2013-02-03 07:10:00,52.66,57.31,47.64,59.24,64.86,51.3,DCC-NOISE-001014-2013-02-03T00-00-00.txt,0
2013-02-14 14:20:00,60.4,63.89,55.69,64.91,68.81,60.17,DCC-NOISE-001014-2013-02-14T00-00-00.txt,0
2013-02-07 13:55:00,63.2,65.68,58.91,66.72,69.24,63.5,DCC-NOISE-001014-2013-02-07T00-00-00.txt,1
2013-03-26 14:40:00,60.93,63.19,57.24,63.64,66.23,59.46,DCC-NOISE-001003-2013-03-26T00-00-00.txt,0
2013-12-05 08:12:00,67.05,72.62,60.31,76.86,84.55,65.23,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-09-01 05:45:00,51.1,57.08,44.93,53.09,58.41,47.35,DCC-NOISE-001003-2013-09-01T00-00-00.txt,0
2013-12-31 15:42:00,64.85,66.87,61.51,66.24,68.34,62.7,DCC-NOISE-001003-2013-12-31T00-02-00.txt,1
2013-11-23 11:06:00,65.0,67.11,56.39,66.42,67.38,58.87,DCC-NOISE-001003-2013-11-23T00-00-00.txt,1
2013-05-22 08:00:00,58.12,60.7,54.47,61.74,63.87,58.39,DCC-NOISE-001003-2013-05-22T00-00-00.txt,0
2013-12-30 09:25:00,63.37,65.68,60.33,63.81,65.94,60.51,DCC-NOISE-001003-2013-12-30T00-00-00.txt,1
2013-03-10 15:00:00,62.27,64.52,58.26,65.96,70.76,60.45,DCC-NOISE-001003-2013-03-10T00-00-00.txt,0
2013-11-30 13:27:00,60.55,63.02,56.17,63.37,66.29,59.04,DCC-NOISE-001003-2013-11-30T00-00-00.txt,0
2013-02-04 12:25:00,63.95,66.45,59.12,74.87,80.38,66.08,DCC-NOISE-001014-2013-02-04T00-00-00.txt,1
2013-05-13 10:10:00,63.33,64.75,58.07,67.75,69.85,63.75,DCC-NOISE-001003-2013-05-13T00-00-00.txt,1
2013-12-31 12:57:00,63.46,65.81,59.35,71.05,76.53,63.35,DCC-NOISE-001003-2013-12-31T00-02-00.txt,1
2013-05-21 06:10:00,63.88,72.25,47.9,63.43,71.07,51.12,DCC-NOISE-001003-2013-05-21T00-00-00.txt,1
2013-02-16 08:40:00,57.96,62.44,52.09,61.51,66.79,55.42,DCC-NOISE-001014-2013-02-16T00-00-00.txt,0
2013-11-10 21:46:00,59.64,63.01,49.49,61.1,65.12,53.51,DCC-NOISE-001003-2013-11-10T00-00-00.txt,0
2013-03-06 16:00:00,63.1,65.12,59.85,63.36,65.3,59.97,DCC-NOISE-001003-2013-03-06T00-00-00.txt,1
2013-05-13 18:10:00,63.33,66.36,57.55,67.07,71.6,60.45,DCC-NOISE-001003-2013-05-13T00-00-00.txt,1
2013-12-27 05:32:00,64.15,68.68,55.77,74.22,80.07,60.72,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-03-30 19:40:00,70.35,72.28,67.81,69.17,71.11,66.67,DCC-NOISE-001003-2013-03-30T00-00-00.txt,1
2013-09-09 21:40:00,55.71,58.67,51.47,58.93,62.52,54.72,DCC-NOISE-001003-2013-09-09T00-00-00.txt,0
2013-12-20 17:55:00,65.32,67.89,60.81,73.46,79.82,64.17,DCC-NOISE-001003-2013-12-20T00-00-00.txt,1
2013-03-21 15:40:00,62.27,64.37,58.19,64.65,67.1,60.36,DCC-NOISE-001003-2013-03-21T00-00-00.txt,0
2013-06-07 17:10:00,60.68,65.7,51.28,62.08,65.73,55.23,DCC-NOISE-001003-2013-06-07T00-00-00.txt,0
2013-12-26 21:15:00,65.68,70.15,57.44,74.72,81.1,63.33,DCC-NOISE-001003-2013-12-26T00-00-00.txt,1
2013-05-24 04:40:00,65.36,69.75,47.28,64.96,68.65,50.26,DCC-NOISE-001003-2013-05-24T00-00-00.txt,1
2013-04-17 19:30:00,63.07,66.46,58.08,72.24,78.52,62.41,DCC-NOISE-001003-2013-04-17T00-00-00.txt,1
2013-11-20 15:51:00,63.16,66.95,57.52,68.81,74.14,61.79,DCC-NOISE-001003-2013-11-20T00-00-00.txt,1
2013-05-05 17:00:00,68.15,71.82,56.2,67.38,70.89,57.68,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
2013-01-29 11:10:00,65.09,70.31,57.8,70.96,75.8,62.75,DCC-NOISE-001014-2013-01-29T00-00-00.txt,1
2013-01-31 19:20:00,63.73,65.36,57.73,66.49,69.43,60.78,DCC-NOISE-001014-2013-01-31T00-00-00.txt,1
2013-04-10 08:20:00,55.67,59.35,50.48,59.88,63.14,56.13,DCC-NOISE-001003-2013-04-10T00-00-00.txt,0
2013-12-24 16:10:00,64.5,66.88,60.5,66.04,67.95,62.48,DCC-NOISE-001003-2013-12-24T00-00-00.txt,1
2013-05-05 14:40:00,70.38,71.93,68.15,69.21,70.77,66.93,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
2013-06-12 20:35:00,55.81,60.61,48.99,58.23,62.5,52.71,DCC-NOISE-001003-2013-06-12T00-00-00.txt,0
2013-08-31 23:25:00,53.74,57.64,48.34,55.82,59.19,50.9,DCC-NOISE-001003-2013-08-31T00-00-00.txt,0
2013-10-01 14:57:00,60.72,62.88,56.09,62.53,64.87,58.82,DCC-NOISE-001003-2013-10-01T00-00-00.txt,0
2013-01-31 00:55:00,62.64,67.57,56.73,74.91,82.24,61.91,DCC-NOISE-001014-2013-01-31T00-00-00.txt,0
2013-02-28 14:30:00,64.56,64.85,60.13,67.83,68.23,64.92,DCC-NOISE-001003-2013-02-28T00-00-00.txt,1
2013-12-27 05:12:00,64.49,67.8,58.27,73.4,78.91,63.77,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-09-21 10:45:00,56.28,59.11,52.53,60.51,63.1,56.6,DCC-NOISE-001003-2013-09-21T00-00-00.txt,0
2013-03-14 16:05:00,60.64,62.43,57.44,64.93,69.01,60.42,DCC-NOISE-001003-2013-03-14T00-00-00.txt,0
2013-03-28 23:35:00,53.33,59.25,44.4,56.26,60.65,49.38,DCC-NOISE-001003-2013-03-28T00-00-00.txt,0
2013-07-08 04:45:00,45.81,49.9,38.51,48.38,51.19,43.01,DCC-NOISE-001003-2013-07-08T00-00-00.txt,0
2013-05-05 17:05:00,70.44,72.11,67.83,69.38,71.02,66.87,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
2013-12-05 08:17:00,69.26,74.9,60.81,80.01,87.55,66.63,DCC-NOISE-001003-2013-12-05T00-00-00.txt,1
2013-08-15 15:05:00,60.19,63.18,56.19,61.98,64.5,58.78,DCC-NOISE-001003-2013-08-15T00-00-00.txt,0
2013-02-02 09:10:00,60.29,63.19,55.78,63.02,65.44,58.82,DCC-NOISE-001014-2013-02-02T00-00-00.txt,0
2013-01-18 12:41:00,63.15,66.31,57.6,67.2,72.34,60.86,DCC-NOISE-001003-2013-01-18T00-00-00.txt,1
2013-12-27 05:27:00,65.43,69.18,58.73,74.47,80.78,63.84,DCC-NOISE-001003-2013-12-27T00-02-00.txt,1
2013-01-17 20:51:00,66.87,74.24,53.27,71.98,79.39,58.77,DCC-NOISE-001003-2013-01-17T00-00-00.txt,1
2013-05-26 22:05:00,54.56,57.69,50.23,57.94,60.39,53.65,DCC-NOISE-001003-2013-05-26T00-00-00.txt,0
2013-11-13 16:26:00,60.75,63.42,57.26,64.72,68.28,60.16,DCC-NOISE-001003-2013-11-13T00-00-00.txt,0
2013-10-18 16:02:00,64.16,65.71,61.86,64.95,66.68,62.05,DCC-NOISE-001003-2013-10-18T00-00-00.txt,1
2013-03-21 23:15:00,62.91,66.56,56.43,68.15,71.52,60.55,DCC-NOISE-001003-2013-03-21T00-00-00.txt,0
2013-11-02 16:07:00,63.17,65.81,58.85,66.98,71.89,61.25,DCC-NOISE-001003-2013-11-02T00-00-00.txt,1
2013-12-16 18:55:00,59.08,61.03,55.65,61.54,63.25,58.62,DCC-NOISE-001003-2013-12-16T00-00-00.txt,0
2013-12-22 15:10:00,64.27,67.18,59.04,69.68,75.0,62.51,DCC-NOISE-001003-2013-12-22T00-00-00.txt,1
2013-12-04 01:27:00,49.71,55.58,43.62,52.12,56.53,47.53,DCC-NOISE-001003-2013-12-04T00-00-00.txt,0
2013-05-05 22:40:00,65.01,71.49,46.99,64.28,70.13,50.16,DCC-NOISE-001003-2013-05-05T00-00-00.txt,1
